norm	energy
0.00017171573574604622	0.9325
0.0001611573113466408	0.9415
0.0001510267246942446	0.9505
0.00015013030274813011	0.9595
0.00012975707670007336	0.9685
0.00011994991501119005	0.9775
0.00012377244154845667	0.9865
0.00012071391098799218	0.9955
0.00015148257562706987	1.045
0.00021143079327347683	1.135
0.00020901147268027008	1.225
0.00015066255327863558	1.315
0.00018638445850064706	1.405
0.0001669433075442889	1.495
0.0001320745311630398	1.585
0.0001244956910731627	1.675
0.00012545068604416536	1.765
9.846634814351421e-05	1.855
9.107086708806962e-05	1.945
0.00010850270862543817	2.035
0.00010468272874142754	2.125
0.0001154448854013135	2.215
0.0001442424404202417	2.305
0.00011146446636217443	2.395
5.5002617023241175e-05	2.485
4.171418033339617e-05	2.575
3.422447310747931e-05	2.665
2.8634569210543748e-05	2.755
