norm	energy
0.00017094855340600855	3.025
0.00016194881581422618	3.115
0.00013742569239756568	3.205
0.0001078711335401304	3.295
0.00010814716557680518	3.385
8.88686508569653e-05	3.475
9.336442016716329e-05	3.565
8.966121809098197e-05	3.655
8.225481393861933e-05	3.745
0.00010236689074940776	3.835
9.418158431533909e-05	3.925
0.00010232316290201375	4.015
0.00010818542744327496	4.105
9.167269907110703e-05	4.195
8.722065760830307e-05	4.285
6.601811760312618e-05	4.375
8.184486536930036e-05	4.465
7.033077655236169e-05	4.555
9.02843399163468e-05	4.645
9.724526662338283e-05	4.735
8.114248682053388e-05	4.825
7.928678629675001e-05	4.915
7.794762097030807e-05	5.005
6.19158989194744e-05	5.095
6.469261722899485e-05	5.185
7.226026781862295e-05	5.275
6.228211964139934e-05	5.365
7.775904462842135e-05	5.455
5.2273908569092336e-05	5.545
4.921295925151073e-05	5.635
5.294622422277544e-05	5.725
5.4976836136135376e-05	5.815
4.302273585479435e-05	5.905
5.564368580889423e-05	5.995
4.589510883048923e-05	6.085
6.397384073745561e-05	6.175
4.611374806745935e-05	6.265
4.176282725175406e-05	6.355
4.974589239162538e-05	6.445
5.000279349506527e-05	6.535
4.897792207176785e-05	6.625
4.091286721803274e-05	6.715
3.294620002093418e-05	6.805
4.188854481301187e-05	6.895
4.1590648852640094e-05	6.985
3.9171952293658204e-05	7.075
2.8144335778978034e-05	7.165
2.5984453416759515e-05	7.255
2.8390304920569413e-05	7.345
3.171088833205303e-05	7.435
3.702655478088895e-05	7.525
2.8472294634433206e-05	7.615
3.208804101582648e-05	7.705
2.4855728355901296e-05	7.795
2.6658682163766102e-05	7.885
3.0628624109050965e-05	7.975
2.9070819545638897e-05	8.065
2.857888126245614e-05	8.155
2.7567674791469354e-05	8.245
2.0517105997275576e-05	8.335
2.2702951768884304e-05	8.425
2.4765539670651125e-05	8.515
2.2701038675560813e-05	8.605
2.97021403423901e-05	8.695
2.2589805963752267e-05	8.785
2.786283776137901e-05	8.875
2.7717989266886307e-05	8.965
2.5217576293086835e-05	9.055
2.4045669982927018e-05	9.145
2.440560482678907e-05	9.235
2.2857092430948232e-05	9.325
1.669228584552963e-05	9.415
2.1980075791651858e-05	9.505
2.4995110869469743e-05	9.595
1.5915296657147086e-05	9.685
1.597651564349872e-05	9.775
1.9217022434442032e-05	9.865
2.078794535207231e-05	9.955
1.7594992595169992e-05	10.45
1.514240695445773e-05	11.35
1.380460812324684e-05	12.25
1.3967494354789574e-05	13.15
1.2201435918163471e-05	14.05
1.1713870419720115e-05	14.95
1.1513268919800036e-05	15.85
1.1451230036309767e-05	16.75
1.0235049280663502e-05	17.65
1.0991267741533886e-05	18.55
1.0614934954899077e-05	19.45
9.443301943785473e-06	20.35
8.799955989000911e-06	21.25
8.600994283358106e-06	22.15
9.88440660437268e-06	23.05
9.854343709289289e-06	23.95
9.362405426106532e-06	24.85
9.690090982515491e-06	25.75
8.712500294212864e-06	26.65
8.874020030524536e-06	27.55
8.74912236640536e-06	28.45
9.957104150665243e-06	29.35
8.895610655175335e-06	30.25
9.936606722199295e-06	31.15
9.575851981198606e-06	32.05
8.989898826118697e-06	32.95
9.964209925866771e-06	33.85
8.946444277770887e-06	34.75
9.007116666030093e-06	35.65
9.08637338943176e-06	36.55
1.012026368125419e-05	37.45
9.746117286989082e-06	38.35
1.084805904131846e-05	39.25
9.94043290884627e-06	40.15
8.07407372226013e-06	41.05
9.07708122186053e-06	41.95
9.054943999117306e-06	42.85
8.018867314925175e-06	43.75
8.601267582404318e-06	44.65
7.953275543834142e-06	45.55
8.75349515114476e-06	46.45
8.15169065138452e-06	47.35
7.610558539883485e-06	48.25
8.37087648644706e-06	49.15
8.504519720045043e-06	50.05
9.304192729263238e-06	50.95
7.3815339391572906e-06	51.85
8.513811887616273e-06	52.75
7.717691765998841e-06	53.65
7.446032514063474e-06	54.55
8.023786697757003e-06	55.45
8.214002833921003e-06	56.35
7.55726522587202e-06	57.25
8.503699822906405e-06	58.15
7.618757511269865e-06	59.05
8.61793882422329e-06	59.95
7.701567122272295e-06	60.85
7.520916452725739e-06	61.75
7.672324124327543e-06	62.65
8.422256707135036e-06	63.55
7.171366972619768e-06	64.45
7.007934142984606e-06	65.35
7.123812938578766e-06	66.25
6.998915274459588e-06	67.15
8.19295880736263e-06	68.05
7.084457875924146e-06	68.95
7.262102255962365e-06	69.85
6.539226278729923e-06	70.75
6.204161648073222e-06	71.65
7.2320393608789746e-06	72.55
7.054668279886968e-06	73.45
6.81607821254333e-06	74.35
6.884129675050279e-06	75.25
6.662210849525612e-06	76.15
6.176831743451957e-06	77.05
6.8783903950798134e-06	77.95
7.643354425429002e-06	78.85
6.594432686064876e-06	79.75
6.9428889699859965e-06	80.65
6.922664840566262e-06	81.55
6.662210849525612e-06	82.45
6.90490040256244e-06	83.35
6.638433832505113e-06	84.25
7.0830913806930835e-06	85.15
6.2336779450641865e-06	86.05
6.833296052454727e-06	86.95
5.542504657192412e-06	87.85
6.223019282261894e-06	88.75
6.499871216075301e-06	89.65
6.940702577616297e-06	90.55
5.919657340965859e-06	91.45
5.645538397614578e-06	92.35
6.864452143722969e-06	93.25
5.534305685806032e-06	94.15
6.726982723478009e-06	95.05
5.829741954761899e-06	95.95
5.831381749039176e-06	96.85
6.231491552694485e-06	97.75
5.57229425322959e-06	98.65
6.232038150786912e-06	99.55
5.450402878618751e-06	104.75
4.978415425809515e-06	114.25
4.4268979505524005e-06	123.75
3.953544002512101e-06	133.25
3.5843169910788207e-06	142.75
3.4104987976875794e-06	152.25
2.874832667110798e-06	161.75
2.516974895999962e-06	171.25
1.914323169196462e-06	180.75
1.595902450454111e-06	190.25
1.321756177198208e-06	199.75
9.983067560055444e-07	209.25
9.076807922814319e-07	218.75
7.181479037329635e-07	228.25
5.985522411103106e-07	237.75
5.071883699614239e-07	247.25
3.913915640811269e-07	256.75
3.198965335918993e-07	266.25
2.6461086953354363e-07	275.75
2.108256172388954e-07	285.25
1.7435659251228024e-07	294.75
1.297733191036117e-07	304.25
1.1870197474153748e-07	313.75
9.677792525435922e-08	323.25
8.187219527392164e-08	332.75
6.535400092082945e-08	342.25
5.1792902247758085e-08	351.75
3.119435313471114e-08	361.25
3.021047656834562e-08	370.75
2.9374181486934933e-08	380.25
3.071334681337689e-08	389.75
2.368546184001876e-08	399.25
3.515172332387022e-08	408.75
1.2572302723874031e-08	418.25
2.1259932804881545e-08	427.75
1.1702938457871611e-08	437.25
5.323865420222297e-09	446.75
6.506976991276832e-09	456.25
1.6697205228361462e-08	465.75
1.0438110471999497e-08	475.25
5.853792270828613e-09	484.75
2.693225450902496e-09	494.25
4.074888779030516e-09	503.75
